template,dataset,status,normalized,data_modality,task_type,problem_type,z_score
1d73e2c87754.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
7f532f1480d2.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
7739a93e6657.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
a776f902723d.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
1411e0f0987e.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
a8f3442d2ab8.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
01cbe0574935.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
b363a604e30e.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
63a300d546fc.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
8dcce9e04382.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
0f8bb4d0e41a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
8e71801c0e4b.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
f16a61396fce.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
238692983a8f.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
4b3142146f1b.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
938a906ba6f8.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
053c9d0ae43f.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
c78d22007a54.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
5397a9e272f3.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
4aa3bd749dea.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
35051428ce9e.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
4f5ba973ac31.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
35ffbbfe8d8c.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
85b309b60b64.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
d6a18f3eece2.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
20a2f15eb88d.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
e8756a7b0604.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
b4e63a629127.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
86405402cfb7.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
a443f08662d7.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
9cf7fd634b8f.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
222ee9b892c3.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
03329466099b.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
3c72c13e24e3.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
3ace84a9a1fc.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
505ec718103a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
8cc863b9cd62.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
a7e1007159cb.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
67db7b657bbe.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
2a7935ef10f2.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
f5a5c95a619f.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
4297e7810c21.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
469a84446bdd.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.05214761040532366,graph,vertex_classification,graph/vertex_classification,-0.07180208642306284
9520323afbc9.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
50535a4b187e.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
025fe8f5fa15.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
1fd27e5da08a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
aaa96964a611.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
36f1b78c3053.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
83bd90cdcd59.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
fa9b7845a7bb.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
424f8db6e24a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
f2ff1a7f8523.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
268f4a305d8f.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
ca0affe70cf4.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
53395260e068.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
0011d757eabe.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
07093247c3dc.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
2d8053ee537a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
55bb52fc3e0a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
027b1a15dfca.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
2e1ad943e48d.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
6e6b17c842bc.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
a4ebd1b8c6dc.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
bf92c841052b.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
1272d97872b6.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
80b371114282.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
cf24005807b8.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
0761ad38fe15.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
b5d0d5c2df8d.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
0fe905d11e6d.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
b59e2dcdf27a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
ea31f4a1f88a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
cf84964048c8.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
c27113dbae8b.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
2a014d12163d.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
390508c29731.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
73481a780ee3.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
a62a428226f3.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
f3f0229322ba.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
899f290bbc93.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
2a895007a922.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
6cb8995cf9ad.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
d488ee46accc.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
0e5d1078fa78.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
364b91de4503.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
bf31c32ac000.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
9bede6855cc1.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
4ec720967e25.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
081dd3c056b0.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
6c24ca53c042.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
aa66a3148269.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
0a20d587980a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
d248c7c540ce.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
138d9408e3c3.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
b873c1e5abe4.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
b510f1f4076a.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
f8970e09a9a0.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
f0926834f262.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
51b57228251e.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
43a633230083.json,LL1_VTXC_1369_synthetic_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.4969842382344779
d781ed63c51e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.4806176996478597,graph,vertex_classification,graph/vertex_classification,7.758158172998832
2bfe95228b66.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.11770839307596155,graph,vertex_classification,graph/vertex_classification,1.499427608381179
c93c08ba177f.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.11421302843519025,graph,vertex_classification,graph/vertex_classification,1.4391465819221758
dbbac576e825.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.10558794946550047,graph,vertex_classification,graph/vertex_classification,1.2903985493082928
13cc4e4f386d.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06836717598264734,graph,vertex_classification,graph/vertex_classification,0.6484894320239417
766f54851ff1.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06591800951824331,graph,vertex_classification,graph/vertex_classification,0.606251129696015
8f16e6b2390b.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06591800951824331,graph,vertex_classification,graph/vertex_classification,0.606251129696015
a8f3442d2ab8.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06591800951824331,graph,vertex_classification,graph/vertex_classification,0.606251129696015
61f4549ba64c.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06591800951824331,graph,vertex_classification,graph/vertex_classification,0.606251129696015
f99eb740e9df.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06591800951824331,graph,vertex_classification,graph/vertex_classification,0.606251129696015
22061ae5e39e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.06591800951824331,graph,vertex_classification,graph/vertex_classification,0.606251129696015
b77ffe90e29a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0635189339326219,graph,vertex_classification,graph/vertex_classification,0.564876694203047
938a906ba6f8.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.05358304675155684,graph,vertex_classification,graph/vertex_classification,0.3935224752271153
2919b3904c1e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.05358304675155684,graph,vertex_classification,graph/vertex_classification,0.3935224752271153
f16a61396fce.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.05358304675155684,graph,vertex_classification,graph/vertex_classification,0.3935224752271153
040d80482c88.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.05152353699569195,graph,vertex_classification,graph/vertex_classification,0.35800418891222263
08326dac33b5.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0494458540715388,graph,vertex_classification,graph/vertex_classification,0.3221724883041115
a443f08662d7.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.03842089194711256,graph,vertex_classification,graph/vertex_classification,0.1320360928677271
505ec718103a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.03842089194711256,graph,vertex_classification,graph/vertex_classification,0.1320360928677271
4aa3bd749dea.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.03842089194711256,graph,vertex_classification,graph/vertex_classification,0.1320360928677271
5739bbe9d840.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.03842089194711256,graph,vertex_classification,graph/vertex_classification,0.1320360928677271
e5f6221715a1.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.03842089194711256,graph,vertex_classification,graph/vertex_classification,0.1320360928677271
7f2b9bfd5b26.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.038370065007134926,graph,vertex_classification,graph/vertex_classification,0.13115953192816635
0f8bb4d0e41a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.037602382725242,graph,vertex_classification,graph/vertex_classification,0.11792009035257044
f5a5c95a619f.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
222ee9b892c3.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
7f532f1480d2.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
5c76dcb50300.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
b4e63a629127.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
1411e0f0987e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
01cbe0574935.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
4b3142146f1b.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
469a84446bdd.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
5397a9e272f3.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
238692983a8f.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
67db7b657bbe.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
20a2f15eb88d.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
00ca0172a464.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
b363a604e30e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
c4c9f20dde82.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
101ce988402f.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
def560d168ed.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
e8756a7b0604.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
c583d16d556c.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.029287039491121124,graph,vertex_classification,graph/vertex_classification,-0.025486242613344534
819993f22c57.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.025617239902954187,graph,vertex_classification,graph/vertex_classification,-0.08877557257141022
5a7146bd5100.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.005277844013909588,graph,vertex_classification,graph/vertex_classification,-0.4395486070772148
3b4a8a0ad409.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
0a20d587980a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
268f4a305d8f.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
d488ee46accc.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
cf24005807b8.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
6081b3fb0b6e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
0fe905d11e6d.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
1fd27e5da08a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
424f8db6e24a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
61bae121d232.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
f2ff1a7f8523.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
d248c7c540ce.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
6e6b17c842bc.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
0e5d1078fa78.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
9bede6855cc1.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
138d9408e3c3.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
b510f1f4076a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
b59e2dcdf27a.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
bf92c841052b.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
b873c1e5abe4.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
aaa96964a611.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
025fe8f5fa15.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
80b371114282.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
b5d0d5c2df8d.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
4ec720967e25.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
aa66a3148269.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
2e1ad943e48d.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
a4ebd1b8c6dc.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
a62a428226f3.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
83bd90cdcd59.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
f8970e09a9a0.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
6c24ca53c042.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
50535a4b187e.json,LL1_VTXC_1343_cora_MIN_METADATA,SCORED,0.0,graph,vertex_classification,graph/vertex_classification,-0.5305702564175742
